"15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96"
1.5,0.975609756097561,0.805555555555556,1.67692307692308,1.57627118644068,1.44927536231884,0.982456140350877,1.54098360655738,1.43137254901961,1.13207547169811,2.07407407407407,1.92,0.877551020408163,1.83333333333333,1.43661971830986,1.53125,1.18333333333333,1.33898305084746,1.31481481481481,2.359375,1.38461538461538,1.46938775510204,2.47826086956522,1.58620689655172,1.92,1.28,2.03921568627451,1.61363636363636,1.65217391304348,1.22784810126582,1.02222222222222,2.46341463414634,1.62222222222222,1.74509803921569,1.64583333333333,0.676470588235294,1.83333333333333,1.11764705882353,1.15625,1.65384615384615,1.36363636363636,0.8,0.55,1.55555555555556,0.958333333333333,1.20833333333333,0.619047619047619,1.75757575757576,0.636363636363636,0.666666666666667,0.375,1.76470588235294,0.80952380952381,1.44,1.1304347826087,0.64,1.32,1.45454545454545,2,2.76923076923077,1,0.833333333333333,2.2,0.8,0.615384615384615,1.2,0.5,2.33333333333333,2.9,1,2,3.66666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,1.76315789473684,0.984615384615385,1.53947368421053,1.37142857142857,1.74576271186441,1.80882352941176,1.26086956521739,1.61016949152542,2.16666666666667,1.13636363636364,1.77586206896552,1.47272727272727,1.37254901960784,2.36538461538462,1.78082191780822,1.65151515151515,1.2962962962963,1.74576271186441,1.68627450980392,2.21428571428571,1.93478260869565,1.625,2.1,1.44642857142857,2.08333333333333,1.625,2.85,1.27906976744186,1.88636363636364,1.45945945945946,1.75675675675676,1.76315789473684,2.53333333333333,2.14893617021277,1.68181818181818,2.21212121212121,1.93548387096774,1.46666666666667,2.09090909090909,1.42307692307692,1.78571428571429,1.06451612903226,1.21739130434783,1.72727272727273,1.22727272727273,1.56,1.2,1.07142857142857,0.3,0.695652173913043,0.705882352941177,0.833333333333333,1.45454545454545,1.30769230769231,1.15789473684211,0.95,0.80952380952381,0.636363636363636,2.28571428571429,1.88888888888889,2.2,2.125,1.77777777777778,3.85714285714286,1.30769230769231,3.66666666666667,1.5,3,4.11111111111111,1,0,3,0,NA,NA,4,NA,NA,NA,NA,NA
0,0.981481481481482,1.70967741935484,1.32876712328767,1.51428571428571,1.47619047619048,1.31666666666667,1.36507936507937,1.19230769230769,1.6,1.53488372093023,1.28260869565217,1.25862068965517,1.45098039215686,0.961538461538462,1.43396226415094,1.47619047619048,2.13235294117647,1.22222222222222,1.73076923076923,1.42307692307692,2,1.61702127659574,1.27272727272727,2.75675675675676,1.29545454545455,2.01851851851852,2.11363636363636,2,1.825,2.07692307692308,1.33333333333333,1.77142857142857,1.94117647058824,2.16666666666667,2.80952380952381,1.90909090909091,2.2,1.46428571428571,2.19230769230769,0.935483870967742,1,1.04,1.16129032258065,0.954545454545455,1.30434782608696,1.45,1.96,1,1.10714285714286,0.421052631578947,0.521739130434783,0.384615384615385,1.84615384615385,2,1.46428571428571,1.83333333333333,0.294117647058824,1.2,0.909090909090909,2,2.25,2.125,2,1.33333333333333,1.83333333333333,1.23076923076923,3.33333333333333,0,3.75,1.625,1.25,0,1,0,NA,NA,NA,NA,NA,NA,NA
1,2.08823529411765,0.982142857142857,1.140625,1.76623376623377,1.32584269662921,1.46478873239437,1.50980392156863,1.72413793103448,1.60377358490566,1.19642857142857,1.93333333333333,1.20408163265306,1.47058823529412,1.72222222222222,1.02083333333333,1.75,1.65079365079365,1.66666666666667,2,1.63636363636364,1.84615384615385,1.18181818181818,0.978260869565217,1.425,2.05,1.4,1.82352941176471,2.68292682926829,2.19047619047619,1.44736842105263,1.85714285714286,1.52702702702703,1.26829268292683,2.05263157894737,2.29268292682927,2.77272727272727,1.95454545454545,1.42857142857143,1.77777777777778,1.51851851851852,1.31034482758621,1.1304347826087,1.52,1.53846153846154,1.70833333333333,1.47826086956522,1.63157894736842,1.63636363636364,0.888888888888889,1.25,0.611111111111111,0.954545454545455,0.5,3.25,1.09090909090909,1.30769230769231,1.61111111111111,0.666666666666667,1.33333333333333,1.63636363636364,2.5,1.5,1.14285714285714,0.875,1.55555555555556,0.833333333333333,1.22222222222222,0,0,2.5,0.5,0,1.66666666666667,1,NA,NA,NA,NA,NA,NA,NA
1,1.27450980392157,1.5625,0.982142857142857,1.45833333333333,1.25,1.13513513513514,1.12962962962963,1.3921568627451,1.18518518518519,2.01851851851852,1.33333333333333,1.81632653061224,1.6,0.98,2.07142857142857,1.8448275862069,1.95918367346939,1.6,1.98507462686567,1.80357142857143,1.34146341463415,2.06122448979592,1.77083333333333,1.16666666666667,0.785714285714286,0.970588235294118,1.55555555555556,2.22,1.83333333333333,1.81081081081081,1.57142857142857,1.84615384615385,1.59722222222222,1.60526315789474,2.39024390243902,2.5,3.64864864864865,1.26666666666667,1.64,1.3448275862069,1.5,1.16666666666667,1.48,1.44,1.46153846153846,0.722222222222222,0.272727272727273,1.63157894736842,1.09090909090909,0.904761904761905,0.6,0.117647058823529,0.409090909090909,0.941176470588235,0.8,2.1,2,1.94117647058824,0.142857142857143,1.41176470588235,2.55555555555556,1.6,1.5,1.42857142857143,1.875,1.5,1.6,1.625,0,NA,1,2.4,0.5,1,NA,NA,NA,NA,NA,NA,NA
0.4,1.03076923076923,1.35483870967742,1.01960784313725,1.56338028169014,1.85714285714286,1.64383561643836,1.79310344827586,1.03703703703704,1.39622641509434,1.31666666666667,1.40350877192982,1.65454545454545,1.7,1.26315789473684,2.01851851851852,1.9622641509434,1.94827586206897,1.59183673469388,1.78688524590164,2.01408450704225,1.61111111111111,1.44444444444444,1.52941176470588,2,1.53488372093023,2.04651162790698,1.44444444444444,1.51162790697674,1.80392156862745,2.82051282051282,1.68421052631579,1.66666666666667,1.71428571428571,1.25333333333333,1.8,1.72972972972973,2.19512195121951,2.82051282051282,1.97777777777778,1.17857142857143,1.41935483870968,1.47619047619048,1.68965517241379,1.25,1.85714285714286,1.375,0.904761904761905,0.684210526315789,1.84210526315789,1.04347826086957,0.928571428571429,0.36,0.705882352941177,1.19047619047619,0.727272727272727,1.8,1.31578947368421,1.42857142857143,1.07142857142857,0.466666666666667,1,1.875,0.8,0.857142857142857,2.875,0,0.833333333333333,2,1.625,0,NA,1.5,6.5,0.25,NA,1,NA,NA,NA,NA,NA
1.5,1,1.60493827160494,1.41791044776119,1.50819672131148,1,1.52,1.84848484848485,1.33333333333333,1.50704225352113,1.66129032258065,1.44285714285714,1.75,1.86363636363636,1.97727272727273,1.32394366197183,1.83582089552239,1.71830985915493,1.6,1.46153846153846,1.796875,1.32926829268293,2.16129032258065,1.03174603174603,1.4,2.08196721311475,1.97959183673469,1.29411764705882,2.05,0.92156862745098,1.40740740740741,2.02325581395349,1.67441860465116,1.71739130434783,2.41666666666667,1.23170731707317,1.325,1.86111111111111,1.83333333333333,2.32,1.7,0.96969696969697,1.25,1.51851851851852,1.24242424242424,2.48,2.07142857142857,0.833333333333333,2,1.36842105263158,1.22727272727273,1.11538461538462,1.94736842105263,0.714285714285714,0.941176470588235,1.08695652173913,1.58823529411765,1.66666666666667,2.05263157894737,0.5,2.33333333333333,0.941176470588235,1.68421052631579,1.66666666666667,0.833333333333333,1.3,1.625,0.2,1.16666666666667,3.16666666666667,1.2,1,0,2,1.25,0,NA,3,NA,NA,NA,NA
0,1.08771929824561,1.35849056603774,1.22784810126582,1.66666666666667,1.68,1.33333333333333,1.3448275862069,1.30188679245283,1.01818181818182,1.32352941176471,0.950819672131147,1.21428571428571,1.421875,2.125,2.125,1.40625,1.61016949152542,1.87142857142857,1.92156862745098,2.20967741935484,1.9,1.8625,2.04477611940298,1.70175438596491,2.01694915254237,1.83928571428571,2.29166666666667,1.5531914893617,1.65853658536585,1.16981132075472,1.16981132075472,2.82222222222222,1.23913043478261,1.82857142857143,2.1875,0.8625,1.30232558139535,1.82926829268293,1.26829268292683,2.5,1.5,1,1.6,0.966666666666667,1.06451612903226,0.892857142857143,2.08333333333333,0.884615384615385,0.833333333333333,0.666666666666667,1.72727272727273,1.25806451612903,1.6875,0.733333333333333,1.33333333333333,0.96,1.05555555555556,1.78571428571429,1.65,1,2,0.352941176470588,1.9,0.555555555555556,2.83333333333333,1.7,0.666666666666667,0.9,1.5,0.333333333333333,4.85714285714286,0,NA,1.75,0,0.5,NA,0,NA,NA,NA
1,1.05555555555556,0.886075949367089,1.39285714285714,1.57142857142857,1.55,1.5,1.12857142857143,1.58461538461538,1.19718309859155,1.49411764705882,1.22826086956522,1.03614457831325,1.27173913043478,1.10714285714286,1.79166666666667,1.33766233766234,1.80645161290323,1.18390804597701,1.28125,1.54545454545455,1.57,2.10344827586207,1.8469387755102,1.51724137931034,1.80722891566265,2.33333333333333,1.73611111111111,1.76,1.15942028985507,1.64150943396226,1.65217391304348,1.31818181818182,2.19718309859155,1.56060606060606,1.80357142857143,1.76119402985075,0.924731182795699,1.64814814814815,1.88461538461538,1.91489361702128,1.32857142857143,1.265625,2.45238095238095,1.5,1.80851063829787,1.56603773584906,1.38095238095238,2.05,1.07692307692308,0.870967741935484,0.758620689655172,1.21875,1.325,0.964285714285714,0.951219512195122,1.40740740740741,1,1.2,1.35,2.24,1.84615384615385,2.19047619047619,1.17857142857143,0.684210526315789,1.33333333333333,1.28571428571429,1.77777777777778,2.66666666666667,1.09090909090909,1.4,0.5,2.28571428571429,0,0,0.666666666666667,0,0,NA,NA,NA,NA
1.5,1.18181818181818,1.78947368421053,0.827160493827161,2,1.45833333333333,1.81318681318681,1.61290322580645,1.61904761904762,2.14705882352941,1.58823529411765,1.33766233766234,1.49438202247191,1.30232558139535,1.30434782608696,1.43835616438356,1.3875,1.64705882352941,1.79775280898876,1.3625,1.69473684210526,1.65882352941176,1.73333333333333,1.67441860465116,2.22916666666667,1.8314606741573,1.56976744186047,2.0379746835443,1.6875,1.72222222222222,2.01449275362319,1.24489795918367,1.48684210526316,1.44155844155844,1.84126984126984,1.23809523809524,1.80392156862745,2.30434782608696,1.24271844660194,1.16666666666667,2.09803921568627,2.25490196078431,1.59420289855072,1.625,1.64444444444444,1.48837209302326,0.916666666666667,1.40425531914894,1.63829787234043,1.85714285714286,0.857142857142857,1.09090909090909,0.484848484848485,0.774193548387097,1.61363636363636,1.18518518518519,0.657142857142857,1.44444444444444,1.21428571428571,1.875,0.833333333333333,1.68181818181818,1.42307692307692,2.23809523809524,1.63157894736842,1.94736842105263,0.533333333333333,1,3,1.88888888888889,1.9,0.75,1.5,0,0.5,NA,3.5,5,0,NA,NA,NA
1.55555555555556,0.904761904761905,1.25773195876289,1.56989247311828,1.23076923076923,1.92631578947368,1.75961538461538,1.61363636363636,1.22388059701493,1.23376623376623,1.36486486486486,1.71428571428571,1.26506024096386,1.18918918918919,1.31034482758621,1.20792079207921,1.84,1.52083333333333,1.58163265306122,1.22448979591837,1.65346534653465,1.95535714285714,1.51020408163265,1.86868686868687,2.35051546391753,2.00869565217391,1.64444444444444,1.49019607843137,1.40625,1.80434782608696,1.80263157894737,2.14634146341463,2.33898305084746,1.35135135135135,1.82758620689655,1.66216216216216,1.60810810810811,1.51612903225806,1.97183098591549,1.34862385321101,1.828125,1.34782608695652,1.74626865671642,2.34328358208955,1.36486486486486,1.2037037037037,1.46666666666667,1.24,1.16949152542373,1.1875,1.4,1.30434782608696,1.02941176470588,0.676470588235294,0.738095238095238,1,0.939393939393939,0.75609756097561,0.96969696969697,1.5,1.28571428571429,1.70833333333333,1.17241379310345,1.63333333333333,2.65,1.91304347826087,2.36,1.53846153846154,2.22222222222222,2,1.42857142857143,0.75,1.25,3,1,NA,0,5,NA,0.5,NA,NA
0.7,0.795918367346939,1.32631578947368,1.01204819277108,1.91764705882353,1.9247311827957,1.66666666666667,1.58441558441558,1.30379746835443,1.92,1.7,1.73214285714286,1.28947368421053,1.10714285714286,1.1304347826087,1.04494382022472,1.33802816901408,1.20430107526882,1.65277777777778,1.41573033707865,1.51456310679612,1.94202898550725,2.03960396039604,1.76470588235294,2.08139534883721,1.74,1.59340659340659,1.45454545454545,1.55294117647059,1.53164556962025,2.17073170731707,2.14285714285714,1.61290322580645,1.75438596491228,0.970149253731343,1.79166666666667,1.85483870967742,1.2089552238806,1.43859649122807,1.91666666666667,1.57575757575758,1.25,1.5,1.79661016949153,2.3448275862069,1.37878787878788,1.68,1.6,1.46153846153846,1.07272727272727,0.780487804878049,1.87179487179487,0.921052631578947,0.75,0.966666666666667,0.833333333333333,0.638888888888889,1.30555555555556,1.54285714285714,1.25,1.27272727272727,1.52941176470588,2.11111111111111,1.36,2.1,1.53333333333333,1.22727272727273,2.1,2.1,2.8,1.14285714285714,2,0.428571428571429,1,0,3,NA,12,NA,NA,0,NA
1.75,0.978494623655914,1.08333333333333,1.61702127659574,1.25842696629213,1.58974358974359,2.12162162162162,1.25,1.7012987012987,1.32051282051282,1.18421052631579,1.86301369863014,1.66176470588235,1.125,1.36619718309859,1.46808510638298,1.37037037037037,1.03529411764706,1.76190476190476,1.80769230769231,1.03333333333333,1.1978021978022,1.76190476190476,1.28735632183908,1.47560975609756,2.18181818181818,2.12244897959184,1.6,1.67647058823529,1.0253164556962,1.74074074074074,1.82142857142857,2.26153846153846,1.46969696969697,1.75471698113208,0.825396825396825,1.47142857142857,1.484375,1,1.78688524590164,1.05172413793103,1.36263736263736,1.07692307692308,1.33333333333333,1.49056603773585,2.18032786885246,0.96551724137931,1.06382978723404,1.31707317073171,1.15,0.431372549019608,0.368421052631579,1.68571428571429,1.05128205128205,1.4375,0.5,1.32258064516129,0.947368421052632,1.37931034482759,2,1.625,1.25,1.47058823529412,2.06666666666667,1.0952380952381,2.04545454545455,1.41666666666667,1.85,1.94736842105263,1.83333333333333,0.4,1,1.83333333333333,5.25,0.5,NA,9,NA,NA,NA,NA,0.5
1.625,1.26582278481013,1.29,1.1038961038961,1.14102564102564,1.1566265060241,1.97058823529412,1.77611940298507,1.22033898305085,1.05333333333333,1.71428571428571,1,1.75384615384615,1.703125,1.63157894736842,1.47435897435897,1.01162790697674,1.27777777777778,0.949367088607595,1.01149425287356,1.61971830985915,1.41772151898734,1.09210526315789,1.56962025316456,1.03448275862069,1.65853658536585,1.83950617283951,1.60416666666667,2.0375,1.17910447761194,1.49350649350649,1.55263157894737,1.82432432432432,1.85964912280702,1.43333333333333,1.58,1.1551724137931,1.26865671641791,1.77777777777778,1.18461538461538,2.13207547169811,1.01587301587302,0.887640449438202,1.10416666666667,1.39024390243902,1.12244897959184,1.87037037037037,1.34545454545455,1.76190476190476,1.475,1,0.591836734693878,0.722222222222222,1.17142857142857,1.21875,0.941176470588235,1.16666666666667,1.84375,0.540540540540541,1.40740740740741,1.28571428571429,1.85714285714286,0.958333333333333,1.85714285714286,2.28571428571429,1.33333333333333,2.04761904761905,2.625,1.94444444444444,0.941176470588235,2.28571428571429,3.2,3.2,1.5,1.75,0.5,NA,NA,NA,NA,NA,NA
1.09090909090909,1.52808988764045,1.27906976744186,0.989010989010989,1.50649350649351,1.59550561797753,1.89393939393939,1.68852459016393,1.96825396825397,1.52631578947368,1.40579710144928,1.76923076923077,1.32558139534884,1.89830508474576,1.38095238095238,1.82857142857143,1.51851851851852,1.7,1.4625,1.23456790123457,0.935897435897436,1.71641791044776,1.38095238095238,1.37179487179487,1.47560975609756,1.41176470588235,2.0506329113924,2.08108108108108,1.69791666666667,2.25,1.57142857142857,1.125,1.96,2.2,1.73214285714286,1.58333333333333,1.64583333333333,1.25,1.28985507246377,1.24561403508772,1.15254237288136,1.68,1.1864406779661,1.17777777777778,1.19148936170213,1.05405405405405,1.02127659574468,2.05357142857143,1.35714285714286,1.93333333333333,0.634146341463415,0.585365853658537,0.590909090909091,0.428571428571429,1.78787878787879,1.02857142857143,0.709677419354839,1.16666666666667,1.375,0.657142857142857,1.08333333333333,2.03030303030303,2.95,1.16666666666667,1.92307692307692,1.8,0.947368421052632,3.75,2.25,2.35294117647059,1.54545454545455,2,1.5,1.6,2,0.333333333333333,0.5,NA,NA,NA,NA,NA
0.6,1.06896551724138,1.27586206896552,1,1.35714285714286,1.25301204819277,1.52702702702703,1.31147540983607,1.81481481481481,1.30357142857143,1.72916666666667,1.40789473684211,2.20588235294118,1.12,1.75384615384615,1.3265306122449,2.02985074626866,0.961538461538462,1.18292682926829,1.48717948717949,1.15068493150685,1.33333333333333,1.42465753424658,1.46153846153846,1.30487804878049,1.22784810126582,1.27536231884058,1.3974358974359,1.88,1.45348837209302,1.82926829268293,1.31666666666667,1.59459459459459,2.32,1.35294117647059,1.44642857142857,1.41666666666667,2.4,0.964912280701754,1.34848484848485,1.68965517241379,1.08771929824561,2.01754385964912,1.25,1.27058823529412,0.770833333333333,1.33333333333333,1.77083333333333,1.88888888888889,1.08928571428571,1.27272727272727,1.23684210526316,0.65,1.11363636363636,0.514285714285714,1.96774193548387,0.84375,1.75,1.17241379310345,1.76666666666667,1.4,0.954545454545455,1.53571428571429,1.05555555555556,1.31578947368421,1.91666666666667,2.5,0.857142857142857,2.29411764705882,2.66666666666667,1.07692307692308,1.55555555555556,2.2,0.333333333333333,3,2,0,3,NA,NA,NA,NA
0.285714285714286,1.23157894736842,1.27083333333333,1.72619047619048,1.63793103448276,1.29761904761905,1.3134328358209,1.42857142857143,1.03921568627451,1.42222222222222,1.23076923076923,1.2037037037037,1.44303797468354,1.5625,1.53658536585366,1.62068965517241,1.47916666666667,1.74576271186441,1.50666666666667,1.39240506329114,1.75,1.37179487179487,1.07692307692308,1.77941176470588,0.986666666666667,1.77215189873418,1.45238095238095,1.33802816901408,1.16901408450704,2.3125,1.47619047619048,1.63513513513514,1.05357142857143,1.671875,2.19672131147541,1.89189189189189,1.3,2.07272727272727,1.04166666666667,1.22950819672131,1.32758620689655,1.38461538461538,0.892857142857143,1.80769230769231,0.69811320754717,0.975609756097561,0.804347826086957,1.93939393939394,1.35416666666667,1.43137254901961,0.574074074074074,1.53846153846154,1.42105263157895,0.484848484848485,0.613636363636364,0.444444444444444,1.25925925925926,1.03030303030303,0.923076923076923,1.17857142857143,1.48484848484848,1.12903225806452,0.666666666666667,2.21739130434783,2.4,2.35294117647059,2.36363636363636,1.90909090909091,0.75,2.14285714285714,1.71428571428571,2.61538461538462,1.71428571428571,2,2.75,4.75,0,0,1,NA,NA,NA
1.4,0.817073170731707,1.70652173913043,1.17441860465116,1.23529411764706,1.859375,1.74603174603175,1.1875,1.64705882352941,1.29787234042553,0.975609756097561,1.54166666666667,1.72,2.13157894736842,1.73584905660377,1.5,1.875,1.44,2.14035087719298,1.64615384615385,1.48780487804878,1.78787878787879,1.24657534246575,1.68,1.69354838709677,1.36486486486486,1.58108108108108,1.94666666666667,1.30645161290323,1.77611940298507,2.05,1.58333333333333,1.625,1.61538461538462,1.06451612903226,2.18333333333333,1.89705882352941,1.0625,2.33333333333333,2.04761904761905,1,1.72413793103448,1.59183673469388,0.652173913043478,1.51020408163265,1.20833333333333,1.26582278481013,0.627906976744186,1.25,1.1219512195122,2.14,0.615384615384615,1.28205128205128,0.944444444444444,0.405405405405405,0.428571428571429,0.566666666666667,1.76,1.33333333333333,0.769230769230769,1.80769230769231,1.32142857142857,1,0.894736842105263,2.20833333333333,2.875,1.8,2.5,1,0.454545454545455,2.2,2.14285714285714,3.08333333333333,1.66666666666667,1,4,5.5,0,0,4,NA,NA
