sex,year,age,drive_prop
female,1993,17,0.5512820512820513
female,1993,18,0.863013698630137
female,1993,19,0.8461538461538461
female,1993,20,0.7752808988764045
female,1993,21,0.8842105263157894
female,1993,22,0.8522727272727273
female,1993,23,0.9230769230769231
female,1993,24,0.8372093023255814
female,1993,25,0.9595959595959596
female,1993,26,0.9042553191489362
female,1993,27,0.9183673469387755
female,1993,28,0.9153846153846154
female,1993,29,0.9142857142857143
female,1993,30,0.86
female,1993,31,0.8712871287128713
female,1993,32,0.9292035398230089
female,1993,33,0.9484536082474226
female,1993,34,0.92
female,1993,35,0.9302325581395349
female,1993,36,0.9285714285714286
female,1993,37,0.8958333333333334
female,1993,38,0.84
female,1993,39,0.9113924050632911
female,1993,40,0.8734177215189873
female,1993,41,0.9156626506024096
female,1993,42,0.8765432098765432
female,1993,43,0.9166666666666666
female,1993,44,0.9223300970873787
female,1993,45,0.8131868131868132
female,1993,46,0.8673469387755102
female,1993,47,0.8514851485148515
female,1993,48,0.8602150537634409
female,1993,49,0.9027777777777778
female,1993,50,0.8591549295774648
female,1993,51,0.875
female,1993,52,0.8153846153846154
female,1993,53,0.6545454545454545
female,1993,54,0.8032786885245902
female,1993,55,0.8771929824561403
female,1993,56,0.7254901960784313
female,1993,57,0.8043478260869565
female,1993,58,0.7538461538461538
female,1993,59,0.8
female,1993,60,0.717391304347826
female,1993,61,0.75
female,1993,62,0.7884615384615384
female,1993,63,0.8461538461538461
female,1993,64,0.7450980392156863
female,1993,65,0.7321428571428571
female,1993,66,0.8648648648648649
female,1993,67,0.7636363636363637
female,1993,68,0.7777777777777778
female,1993,69,0.75
female,1993,70,0.8032786885245902
female,1993,71,0.6341463414634146
female,1993,72,0.7704918032786885
female,1993,73,0.7377049180327869
female,1993,74,0.7714285714285715
female,1993,75,0.8
female,1993,76,0.7560975609756098
female,1993,77,0.8787878787878788
female,1993,78,0.7692307692307693
female,1993,79,0.9230769230769231
female,1993,80,0.696969696969697
male,1993,17,0.6811594202898551
male,1993,18,0.8295454545454546
male,1993,19,0.8488372093023255
male,1993,20,0.8947368421052632
male,1993,21,0.9487179487179487
male,1993,22,0.9574468085106383
male,1993,23,0.9506172839506173
male,1993,24,0.9333333333333333
male,1993,25,0.9880952380952381
male,1993,26,0.9871794871794872
male,1993,27,0.9887640449438202
male,1993,28,0.9468085106382979
male,1993,29,0.9565217391304348
male,1993,30,0.922077922077922
male,1993,31,0.9893617021276596
male,1993,32,0.9473684210526315
male,1993,33,0.9693877551020408
male,1993,34,0.9880952380952381
male,1993,35,0.9764705882352941
male,1993,36,0.9777777777777777
male,1993,37,0.9733333333333334
male,1993,38,1
male,1993,39,0.9855072463768116
male,1993,40,0.9838709677419355
male,1993,41,0.9529411764705882
male,1993,42,0.9850746268656716
male,1993,43,0.9375
male,1993,44,0.9696969696969697
male,1993,45,0.9868421052631579
male,1993,46,0.981651376146789
male,1993,47,1
male,1993,48,0.9701492537313433
male,1993,49,0.9861111111111112
male,1993,50,0.9692307692307692
male,1993,51,0.9846153846153847
male,1993,52,0.9636363636363636
male,1993,53,0.9795918367346939
male,1993,54,0.9682539682539683
male,1993,55,0.9818181818181818
male,1993,56,0.9767441860465116
male,1993,57,0.9523809523809523
male,1993,58,1
male,1993,59,0.94
male,1993,60,0.9534883720930233
male,1993,61,0.9565217391304348
male,1993,62,0.9795918367346939
male,1993,63,0.9473684210526315
male,1993,64,0.9310344827586207
male,1993,65,1
male,1993,66,0.9545454545454546
male,1993,67,0.9347826086956522
male,1993,68,1
male,1993,69,0.9047619047619048
male,1993,70,0.9591836734693877
male,1993,71,0.8918918918918919
male,1993,72,0.9534883720930233
male,1993,73,0.926829268292683
male,1993,74,0.9354838709677419
male,1993,75,0.9629629629629629
male,1993,76,0.85
male,1993,77,1
male,1993,78,0.9375
male,1993,79,0.7619047619047619
male,1993,80,0.8823529411764706
female,1994,17,0.36486486486486486
female,1994,18,0.6666666666666666
female,1994,19,0.7631578947368421
female,1994,20,0.8375
female,1994,21,0.85
female,1994,22,0.8913043478260869
female,1994,23,0.8936170212765957
female,1994,24,0.8681318681318682
female,1994,25,0.8295454545454546
female,1994,26,0.8602150537634409
female,1994,27,0.8777777777777778
female,1994,28,0.8942307692307693
female,1994,29,0.9504132231404959
female,1994,30,0.9090909090909091
female,1994,31,0.8301886792452831
female,1994,32,0.8415841584158416
female,1994,33,0.9065420560747663
female,1994,34,0.8461538461538461
female,1994,35,0.9375
female,1994,36,0.8777777777777778
female,1994,37,0.9382716049382716
female,1994,38,0.84
female,1994,39,0.8356164383561644
female,1994,40,0.8902439024390244
female,1994,41,0.8591549295774648
female,1994,42,0.8860759493670886
female,1994,43,0.8969072164948454
female,1994,44,0.8837209302325582
female,1994,45,0.851063829787234
female,1994,46,0.8461538461538461
female,1994,47,0.8383838383838383
female,1994,48,0.90625
female,1994,49,0.7938144329896907
female,1994,50,0.810126582278481
female,1994,51,0.7777777777777778
female,1994,52,0.7763157894736842
female,1994,53,0.7741935483870968
female,1994,54,0.71698113207547165
female,1994,55,0.7894736842105263
female,1994,56,0.8518518518518519
female,1994,57,0.5869565217391305
female,1994,58,0.6938775510204082
female,1994,59,0.75
female,1994,60,0.673469387755102
female,1994,61,0.7435897435897436
female,1994,62,0.6285714285714286
female,1994,63,0.6538461538461539
female,1994,64,0.8085106382978723
female,1994,65,0.6326530612244898
female,1994,66,0.7894736842105263
female,1994,67,0.6857142857142857
female,1994,68,0.6428571428571429
female,1994,69,0.625
female,1994,70,0.6833333333333333
female,1994,71,0.5932203389830508
female,1994,72,0.6444444444444445
female,1994,73,0.6785714285714286
female,1994,74,0.7796610169491526
female,1994,75,0.65625
female,1994,76,0.6923076923076923
female,1994,77,0.65
female,1994,78,0.6875
female,1994,79,0.6666666666666666
female,1994,80,0.75
male,1994,17,0.6285714285714286
male,1994,18,0.7534246575342466
male,1994,19,0.8444444444444444
male,1994,20,0.9166666666666666
male,1994,21,0.8913043478260869
male,1994,22,0.9230769230769231
male,1994,23,0.9560439560439561
male,1994,24,0.961038961038961
male,1994,25,0.961038961038961
male,1994,26,0.9666666666666667
male,1994,27,0.9634146341463414
male,1994,28,0.9759036144578314
male,1994,29,0.9591836734693877
male,1994,30,0.9555555555555556
male,1994,31,0.9620253164556962
male,1994,32,0.967032967032967
male,1994,33,1
male,1994,34,0.9782608695652174
male,1994,35,0.975
male,1994,36,0.975609756097561
male,1994,37,0.9893617021276596
male,1994,38,0.9863013698630136
male,1994,39,1
male,1994,40,0.9577464788732394
male,1994,41,0.9848484848484849
male,1994,42,0.95
male,1994,43,0.9558823529411765
male,1994,44,0.9090909090909091
male,1994,45,0.9264705882352942
male,1994,46,1
male,1994,47,0.9904761904761905
male,1994,48,0.9411764705882353
male,1994,49,0.9545454545454546
male,1994,50,0.9523809523809523
male,1994,51,0.9558823529411765
male,1994,52,0.9558823529411765
male,1994,53,0.9622641509433962
male,1994,54,0.9607843137254902
male,1994,55,0.9629629629629629
male,1994,56,0.9642857142857143
male,1994,57,1
male,1994,58,0.9285714285714286
male,1994,59,0.9555555555555556
male,1994,60,0.9615384615384616
male,1994,61,0.95
male,1994,62,0.9318181818181818
male,1994,63,0.9318181818181818
male,1994,64,0.8837209302325582
male,1994,65,0.9818181818181818
male,1994,66,0.8636363636363636
male,1994,67,0.9090909090909091
male,1994,68,0.9069767441860465
male,1994,69,0.9142857142857143
male,1994,70,0.94
male,1994,71,0.9302325581395349
male,1994,72,0.9230769230769231
male,1994,73,0.8611111111111112
male,1994,74,0.9
male,1994,75,0.8928571428571429
male,1994,76,0.9523809523809523
male,1994,77,0.7777777777777778
male,1994,78,0.9
male,1994,79,0.9375
male,1994,80,0.85
female,1995,17,0.5340909090909091
female,1995,18,0.6493506493506493
female,1995,19,0.7444444444444445
female,1995,20,0.8292682926829268
female,1995,21,0.8169014084507042
female,1995,22,0.8571428571428571
female,1995,23,0.8777777777777778
female,1995,24,0.9444444444444444
female,1995,25,0.8452380952380952
female,1995,26,0.7906976744186046
female,1995,27,0.8888888888888888
female,1995,28,0.9130434782608695
female,1995,29,0.8901098901098901
female,1995,30,0.946969696969697
female,1995,31,0.8958333333333334
female,1995,32,0.865979381443299
female,1995,33,0.8958333333333334
female,1995,34,0.8691588785046729
female,1995,35,0.8979591836734694
female,1995,36,0.9473684210526315
female,1995,37,0.8928571428571429
female,1995,38,0.8552631578947368
female,1995,39,0.8421052631578947
female,1995,40,0.8513513513513513
female,1995,41,0.9135802469135802
female,1995,42,0.9047619047619048
female,1995,43,0.8395061728395061
female,1995,44,0.9032258064516129
female,1995,45,0.8641975308641975
female,1995,46,0.8876404494382022
female,1995,47,0.8837209302325582
female,1995,48,0.8064516129032258
female,1995,49,0.8352941176470589
female,1995,50,0.7865168539325843
female,1995,51,0.7916666666666666
female,1995,52,0.859375
female,1995,53,0.84
female,1995,54,0.8035714285714286
female,1995,55,0.49056603773584906
female,1995,56,0.9038461538461539
female,1995,57,0.8235294117647058
female,1995,58,0.6938775510204082
female,1995,59,0.8260869565217391
female,1995,60,0.7090909090909091
female,1995,61,0.6829268292682927
female,1995,62,0.6363636363636364
female,1995,63,0.6557377049180327
female,1995,64,0.6595744680851063
female,1995,65,0.8
female,1995,66,0.6346153846153846
female,1995,67,0.72
female,1995,68,0.7368421052631579
female,1995,69,0.7222222222222222
female,1995,70,0.7333333333333333
female,1995,71,0.6666666666666666
female,1995,72,0.7017543859649122
female,1995,73,0.717948717948718
female,1995,74,0.6666666666666666
female,1995,75,0.7692307692307693
female,1995,76,0.6666666666666666
female,1995,77,0.5714285714285714
female,1995,78,0.6410256410256411
female,1995,79,0.7777777777777778
female,1995,80,0.6428571428571429
male,1995,17,0.6451612903225806
male,1995,18,0.8208955223880597
male,1995,19,0.8641975308641975
male,1995,20,0.8913043478260869
male,1995,21,0.8969072164948454
male,1995,22,0.9230769230769231
male,1995,23,0.9367088607594937
male,1995,24,0.9761904761904762
male,1995,25,0.925
male,1995,26,0.9583333333333334
male,1995,27,0.9625
male,1995,28,1
male,1995,29,1
male,1995,30,0.9574468085106383
male,1995,31,0.9393939393939394
male,1995,32,0.974025974025974
male,1995,33,0.9770114942528736
male,1995,34,0.9479166666666666
male,1995,35,0.9550561797752809
male,1995,36,0.9615384615384616
male,1995,37,0.9629629629629629
male,1995,38,1
male,1995,39,0.9863013698630136
male,1995,40,0.9848484848484849
male,1995,41,0.9285714285714286
male,1995,42,0.9836065573770492
male,1995,43,0.935064935064935
male,1995,44,1
male,1995,45,0.90625
male,1995,46,0.9193548387096774
male,1995,47,1
male,1995,48,0.9797979797979798
male,1995,49,0.9692307692307692
male,1995,50,0.9230769230769231
male,1995,51,0.9841269841269841
male,1995,52,0.9333333333333333
male,1995,53,0.9701492537313433
male,1995,54,0.9130434782608695
male,1995,55,0.94
male,1995,56,0.9821428571428571
male,1995,57,0.9622641509433962
male,1995,58,0.95
male,1995,59,1
male,1995,60,1
male,1995,61,0.9111111111111111
male,1995,62,0.95
male,1995,63,0.9090909090909091
male,1995,64,0.9302325581395349
male,1995,65,0.925
male,1995,66,0.9811320754716981
male,1995,67,0.9
male,1995,68,0.9069767441860465
male,1995,69,0.926829268292683
male,1995,70,0.9032258064516129
male,1995,71,0.9333333333333333
male,1995,72,0.9285714285714286
male,1995,73,0.972972972972973
male,1995,74,1
male,1995,75,0.8571428571428571
male,1995,76,0.8695652173913043
male,1995,77,0.9090909090909091
male,1995,78,0.7647058823529411
male,1995,79,0.8947368421052632
male,1995,80,0.8235294117647058
female,1996,17,0.4861111111111111
female,1996,18,0.7303370786516854
female,1996,19,0.7553191489361702
female,1996,20,0.8461538461538461
female,1996,21,0.8247422680412371
female,1996,22,0.8536585365853658
female,1996,23,0.8589743589743589
female,1996,24,0.8876404494382022
female,1996,25,0.8787878787878788
female,1996,26,0.8837209302325582
female,1996,27,0.8478260869565217
female,1996,28,0.826530612244898
female,1996,29,0.8725490196078431
female,1996,30,0.8350515463917526
female,1996,31,0.9105691056910569
female,1996,32,0.8857142857142857
female,1996,33,0.8952380952380953
female,1996,34,0.8947368421052632
female,1996,35,0.8771929824561403
female,1996,36,0.9
female,1996,37,0.9680851063829787
female,1996,38,0.8414634146341463
female,1996,39,0.8875
female,1996,40,0.8695652173913043
female,1996,41,0.8611111111111112
female,1996,42,0.9
female,1996,43,0.8235294117647058
female,1996,44,0.875
female,1996,45,0.8390804597701149
female,1996,46,0.9213483146067416
female,1996,47,0.8478260869565217
female,1996,48,0.8674698795180723
female,1996,49,0.8241758241758241
female,1996,50,0.8275862068965517
female,1996,51,0.7894736842105263
female,1996,52,0.7746478873239436
female,1996,53,0.84375
female,1996,54,0.7866666666666666
female,1996,55,0.7540983606557377
female,1996,56,0.7142857142857143
female,1996,57,0.7966101694915254
female,1996,58,0.78
female,1996,59,0.6458333333333334
female,1996,60,0.8260869565217391
female,1996,61,0.71698113207547165
female,1996,62,0.6666666666666666
female,1996,63,0.6585365853658537
female,1996,64,0.5932203389830508
female,1996,65,0.6875
female,1996,66,0.7608695652173914
female,1996,67,0.7021276595744681
female,1996,68,0.7307692307692307
female,1996,69,0.5277777777777778
female,1996,70,0.7222222222222222
female,1996,71,0.6935483870967742
female,1996,72,0.71698113207547165
female,1996,73,0.6458333333333334
female,1996,74,0.6923076923076923
female,1996,75,0.75
female,1996,76,0.71698113207547165
female,1996,77,0.6451612903225806
female,1996,78,0.5714285714285714
female,1996,79,0.7222222222222222
female,1996,80,0.7407407407407407
male,1996,17,0.5774647887323944
male,1996,18,0.7142857142857143
male,1996,19,0.8717948717948718
male,1996,20,0.8928571428571429
male,1996,21,0.8404255319148937
male,1996,22,0.9047619047619048
male,1996,23,0.9397590361445783
male,1996,24,0.967741935483871
male,1996,25,0.9565217391304348
male,1996,26,0.9523809523809523
male,1996,27,0.9764705882352941
male,1996,28,0.9493670886075949
male,1996,29,0.9882352941176471
male,1996,30,0.9647058823529412
male,1996,31,0.978021978021978
male,1996,32,0.9489795918367347
male,1996,33,0.9871794871794872
male,1996,34,0.967741935483871
male,1996,35,0.96
male,1996,36,0.967391304347826
male,1996,37,0.9871794871794872
male,1996,38,0.9879518072289156
male,1996,39,0.9886363636363636
male,1996,40,0.9473684210526315
male,1996,41,0.9701492537313433
male,1996,42,0.9714285714285714
male,1996,43,0.9344262295081968
male,1996,44,0.8831168831168831
male,1996,45,0.984375
male,1996,46,0.9672131147540983
male,1996,47,0.927536231884058
male,1996,48,0.9875
male,1996,49,0.9903846153846154
male,1996,50,0.9516129032258065
male,1996,51,0.967741935483871
male,1996,52,0.9384615384615385
male,1996,53,0.9193548387096774
male,1996,54,0.9420289855072463
male,1996,55,0.9574468085106383
male,1996,56,0.9245283018867925
male,1996,57,0.96
male,1996,58,0.9622641509433962
male,1996,59,0.8974358974358975
male,1996,60,0.972972972972973
male,1996,61,1
male,1996,62,0.9347826086956522
male,1996,63,0.9736842105263158
male,1996,64,0.8604651162790697
male,1996,65,0.9318181818181818
male,1996,66,0.972972972972973
male,1996,67,0.9807692307692307
male,1996,68,0.926829268292683
male,1996,69,0.8604651162790697
male,1996,70,0.9428571428571428
male,1996,71,0.875
male,1996,72,0.9318181818181818
male,1996,73,0.9459459459459459
male,1996,74,0.9375
male,1996,75,0.8611111111111112
male,1996,76,0.9090909090909091
male,1996,77,1
male,1996,78,0.9473684210526315
male,1996,79,0.6
male,1996,80,0.8888888888888888
female,1997,17,0.5227272727272727
female,1997,18,0.6987951807228916
female,1997,19,0.7128712871287128
female,1997,20,0.7916666666666666
female,1997,21,0.8333333333333334
female,1997,22,0.8446601941747572
female,1997,23,0.8214285714285714
female,1997,24,0.8064516129032258
female,1997,25,0.8627450980392157
female,1997,26,0.8715596330275229
female,1997,27,0.9117647058823529
female,1997,28,0.8932038834951457
female,1997,29,0.8305084745762712
female,1997,30,0.9203539823008849
female,1997,31,0.8661417322834646
female,1997,32,0.9416058394160584
female,1997,33,0.9097744360902256
female,1997,34,0.8803418803418803
female,1997,35,0.8947368421052632
female,1997,36,0.8394160583941606
female,1997,37,0.8717948717948718
female,1997,38,0.9619047619047619
female,1997,39,0.8315789473684211
female,1997,40,0.8604651162790697
female,1997,41,0.875
female,1997,42,0.8172043010752689
female,1997,43,0.875
female,1997,44,0.8452380952380952
female,1997,45,0.8275862068965517
female,1997,46,0.8130841121495327
female,1997,47,0.875
female,1997,48,0.8431372549019608
female,1997,49,0.8846153846153846
female,1997,50,0.8043478260869565
female,1997,51,0.8476190476190476
female,1997,52,0.7821782178217822
female,1997,53,0.7945205479452054
female,1997,54,0.8271604938271605
female,1997,55,0.775
female,1997,56,0.75
female,1997,57,0.7166666666666667
female,1997,58,0.7910447761194029
female,1997,59,0.7808219178082192
female,1997,60,0.7719298245614035
female,1997,61,0.7758620689655172
female,1997,62,0.7121212121212122
female,1997,63,0.819672131147541
female,1997,64,0.7735849056603774
female,1997,65,0.6470588235294118
female,1997,66,0.6851851851851852
female,1997,67,0.711864406779661
female,1997,68,0.5862068965517241
female,1997,69,0.7536231884057971
female,1997,70,0.7592592592592593
female,1997,71,0.6949152542372882
female,1997,72,0.7439024390243902
female,1997,73,0.7230769230769231
female,1997,74,0.640625
female,1997,75,0.673469387755102
female,1997,76,0.7413793103448276
female,1997,77,0.8055555555555556
female,1997,78,0.825
female,1997,79,0.7647058823529411
female,1997,80,0.6511627906976745
male,1997,17,0.4842105263157895
male,1997,18,0.7307692307692307
male,1997,19,0.8513513513513513
male,1997,20,0.8673469387755102
male,1997,21,0.9101123595505618
male,1997,22,0.8421052631578947
male,1997,23,0.87
male,1997,24,0.9081632653061225
male,1997,25,0.9690721649484536
male,1997,26,0.96875
male,1997,27,0.941747572815534
male,1997,28,0.9716981132075472
male,1997,29,0.9736842105263158
male,1997,30,0.9904761904761905
male,1997,31,0.9611650485436893
male,1997,32,0.9821428571428571
male,1997,33,0.9693877551020408
male,1997,34,0.9795918367346939
male,1997,35,0.96875
male,1997,36,0.967479674796748
male,1997,37,0.9636363636363636
male,1997,38,0.9787234042553191
male,1997,39,0.9791666666666666
male,1997,40,0.9896907216494846
male,1997,41,0.989010989010989
male,1997,42,0.9714285714285714
male,1997,43,0.9397590361445783
male,1997,44,0.9333333333333333
male,1997,45,0.9764705882352941
male,1997,46,0.9577464788732394
male,1997,47,0.9459459459459459
male,1997,48,0.9230769230769231
male,1997,49,0.9759036144578314
male,1997,50,0.9833333333333333
male,1997,51,0.9565217391304348
male,1997,52,0.9846153846153847
male,1997,53,0.9538461538461539
male,1997,54,0.9506172839506173
male,1997,55,0.9518072289156626
male,1997,56,0.9473684210526315
male,1997,57,0.9642857142857143
male,1997,58,0.9642857142857143
male,1997,59,0.96875
male,1997,60,0.9574468085106383
male,1997,61,0.9574468085106383
male,1997,62,0.98
male,1997,63,0.9803921568627451
male,1997,64,0.8913043478260869
male,1997,65,0.8928571428571429
male,1997,66,0.9074074074074074
male,1997,67,0.9777777777777777
male,1997,68,0.9577464788732394
male,1997,69,0.9318181818181818
male,1997,70,0.9
male,1997,71,0.9215686274509803
male,1997,72,0.8979591836734694
male,1997,73,0.9574468085106383
male,1997,74,0.9024390243902439
male,1997,75,0.85
male,1997,76,0.9285714285714286
male,1997,77,0.8421052631578947
male,1997,78,0.8787878787878788
male,1997,79,0.8095238095238095
male,1997,80,0.7222222222222222
female,1998,17,0.5176470588235295
female,1998,18,0.6375
female,1998,19,0.7127659574468085
female,1998,20,0.71
female,1998,21,0.7857142857142857
female,1998,22,0.8484848484848485
female,1998,23,0.7755102040816326
female,1998,24,0.7654320987654321
female,1998,25,0.8842105263157894
female,1998,26,0.8118811881188119
female,1998,27,0.92
female,1998,28,0.8952380952380953
female,1998,29,0.8715596330275229
female,1998,30,0.7719298245614035
female,1998,31,0.897196261682243
female,1998,32,0.8934426229508197
female,1998,33,0.9300699300699301
female,1998,34,0.8809523809523809
female,1998,35,0.8852459016393442
female,1998,36,0.8956521739130435
female,1998,37,0.8686131386861314
female,1998,38,0.8828828828828829
female,1998,39,0.9175257731958762
female,1998,40,0.8061224489795918
female,1998,41,0.8735632183908046
female,1998,42,0.8380952380952381
female,1998,43,0.7804878048780488
female,1998,44,0.8901098901098901
female,1998,45,0.7631578947368421
female,1998,46,0.8602150537634409
female,1998,47,0.8137254901960784
female,1998,48,0.8539325842696629
female,1998,49,0.8155339805825242
female,1998,50,0.8804347826086957
female,1998,51,0.74
female,1998,52,0.8529411764705882
female,1998,53,0.7368421052631579
female,1998,54,0.8493150684931506
female,1998,55,0.8181818181818182
female,1998,56,0.7894736842105263
female,1998,57,0.6507936507936508
female,1998,58,0.7068965517241379
female,1998,59,0.8225806451612904
female,1998,60,0.7
female,1998,61,0.7666666666666667
female,1998,62,0.7857142857142857
female,1998,63,0.7846153846153846
female,1998,64,0.7166666666666667
female,1998,65,0.7222222222222222
female,1998,66,0.65625
