sex,year,age,drive_prop
male,2003,41,0.9324324324324325
male,2003,42,0.965034965034965
male,2003,43,0.9770992366412213
male,2003,44,0.9761904761904762
male,2003,45,0.9402985074626866
male,2003,46,0.9615384615384616
male,2003,47,0.9590163934426229
male,2003,48,0.9622641509433962
male,2003,49,0.9459459459459459
male,2003,50,0.9514563106796117
male,2003,51,0.9327731092436975
male,2003,52,0.96
male,2003,53,0.9285714285714286
male,2003,54,0.9818181818181818
male,2003,55,0.963963963963964
male,2003,56,0.959731543624161
male,2003,57,0.9223300970873787
male,2003,58,0.9047619047619048
male,2003,59,0.9072164948453608
male,2003,60,0.9901960784313726
male,2003,61,0.9514563106796117
male,2003,62,0.9431818181818182
male,2003,63,0.9375
male,2003,64,0.9459459459459459
male,2003,65,0.9157894736842105
male,2003,66,0.9864864864864865
male,2003,67,0.9428571428571428
male,2003,68,0.92
male,2003,69,0.9315068493150684
male,2003,70,0.921875
male,2003,71,0.8115942028985508
male,2003,72,0.948051948051948
male,2003,73,0.8656716417910447
male,2003,74,0.8875
male,2003,75,0.9253731343283582
male,2003,76,0.8360655737704918
male,2003,77,0.9148936170212766
male,2003,78,0.9
male,2003,79,0.9411764705882353
male,2003,80,0.8372093023255814
female,2004,17,0.42028985507246375
female,2004,18,0.5726495726495726
female,2004,19,0.6964285714285714
female,2004,20,0.660377358490566
female,2004,21,0.674074074074074
female,2004,22,0.7142857142857143
female,2004,23,0.8
female,2004,24,0.8189655172413793
female,2004,25,0.8507462686567164
female,2004,26,0.8376068376068376
female,2004,27,0.8591549295774648
female,2004,28,0.8785046728971962
female,2004,29,0.8712121212121212
female,2004,30,0.888
female,2004,31,0.8905109489051095
female,2004,32,0.8775510204081632
female,2004,33,0.8789808917197452
female,2004,34,0.920863309352518
female,2004,35,0.9155844155844156
female,2004,36,0.9025974025974026
female,2004,37,0.9112426035502958
female,2004,38,0.8838709677419355
female,2004,39,0.907608695652174
female,2004,40,0.9074074074074074
female,2004,41,0.8922155688622755
female,2004,42,0.8896103896103896
female,2004,43,0.8716216216216216
female,2004,44,0.8580645161290322
female,2004,45,0.9315068493150684
female,2004,46,0.9024390243902439
female,2004,47,0.864
female,2004,48,0.84
female,2004,49,0.8373983739837398
female,2004,50,0.8769230769230769
female,2004,51,0.907563025210084
female,2004,52,0.7661290322580645
female,2004,53,0.8382352941176471
female,2004,54,0.8962264150943396
female,2004,55,0.8368794326241135
female,2004,56,0.8473282442748091
female,2004,57,0.78
female,2004,58,0.8188976377952756
female,2004,59,0.803030303030303
female,2004,60,0.7727272727272727
female,2004,61,0.8090909090909091
female,2004,62,0.7166666666666667
female,2004,63,0.723404255319149
female,2004,64,0.7
female,2004,65,0.7717391304347826
female,2004,66,0.7078651685393258
female,2004,67,0.75
female,2004,68,0.7777777777777778
female,2004,69,0.7701149425287356
female,2004,70,0.6842105263157895
female,2004,71,0.6582278481012658
female,2004,72,0.7012987012987013
female,2004,73,0.7341772151898734
female,2004,74,0.7352941176470589
female,2004,75,0.6704545454545454
female,2004,76,0.6712328767123288
female,2004,77,0.6545454545454545
female,2004,78,0.5846153846153846
female,2004,79,0.6666666666666666
female,2004,80,0.6060606060606061
male,2004,17,0.546875
male,2004,18,0.6458333333333334
male,2004,19,0.7425742574257426
male,2004,20,0.8317757009345794
male,2004,21,0.7843137254901961
male,2004,22,0.8235294117647058
male,2004,23,0.8210526315789474
male,2004,24,0.8661417322834646
male,2004,25,0.8365384615384616
male,2004,26,0.9333333333333333
male,2004,27,0.9090909090909091
male,2004,28,0.9459459459459459
male,2004,29,0.9504132231404959
male,2004,30,0.9145299145299145
male,2004,31,0.9603174603174603
male,2004,32,0.9902912621359223
male,2004,33,0.9916666666666667
male,2004,34,0.9496402877697842
male,2004,35,0.9433962264150944
male,2004,36,0.937984496124031
male,2004,37,0.96
male,2004,38,0.96
male,2004,39,0.9806451612903225
male,2004,40,0.9555555555555556
male,2004,41,0.9389312977099237
male,2004,42,0.9420289855072463
male,2004,43,0.9629629629629629
male,2004,44,0.968503937007874
male,2004,45,0.9173553719008265
male,2004,46,0.96
male,2004,47,0.9745762711864406
male,2004,48,0.9519230769230769
male,2004,49,0.9702970297029703
male,2004,50,0.9622641509433962
male,2004,51,0.9680851063829787
male,2004,52,0.9646017699115044
male,2004,53,0.9223300970873787
male,2004,54,0.9279279279279279
male,2004,55,0.9680851063829787
male,2004,56,0.9913793103448276
male,2004,57,0.9574468085106383
male,2004,58,0.9368421052631579
male,2004,59,0.9146341463414634
male,2004,60,0.9666666666666667
male,2004,61,0.9767441860465116
male,2004,62,0.9393939393939394
male,2004,63,0.9615384615384616
male,2004,64,0.9605263157894737
male,2004,65,0.9487179487179487
male,2004,66,0.9310344827586207
male,2004,67,0.9452054794520548
male,2004,68,0.953125
male,2004,69,0.9154929577464789
male,2004,70,0.9710144927536232
male,2004,71,0.9152542372881356
male,2004,72,0.9
male,2004,73,0.9154929577464789
male,2004,74,0.9137931034482759
male,2004,75,0.9295774647887324
male,2004,76,0.9655172413793104
male,2004,77,0.95
male,2004,78,0.9024390243902439
male,2004,79,0.8857142857142857
male,2004,80,0.95
female,2005,17,0.44508670520231214
female,2005,18,0.5328467153284672
female,2005,19,0.6888888888888889
female,2005,20,0.7716535433070866
female,2005,21,0.7637795275590551
female,2005,22,0.6762589928057554
female,2005,23,0.8080808080808081
female,2005,24,0.808
female,2005,25,0.7753623188405797
female,2005,26,0.8292682926829268
female,2005,27,0.8308823529411765
female,2005,28,0.8978102189781022
female,2005,29,0.8974358974358975
female,2005,30,0.88
female,2005,31,0.918918918918919
female,2005,32,0.8832116788321168
female,2005,33,0.8947368421052632
female,2005,34,0.922077922077922
female,2005,35,0.9119496855345912
female,2005,36,0.9337748344370861
female,2005,37,0.8742138364779874
female,2005,38,0.9192546583850931
female,2005,39,0.888235294117647
female,2005,40,0.9
female,2005,41,0.9190751445086706
female,2005,42,0.8616352201257862
female,2005,43,0.9121621621621622
female,2005,44,0.8846153846153846
female,2005,45,0.8627450980392157
female,2005,46,0.8940397350993378
female,2005,47,0.835820895522388
female,2005,48,0.872
female,2005,49,0.8467153284671532
female,2005,50,0.8448275862068966
female,2005,51,0.8873239436619719
female,2005,52,0.8914728682170543
female,2005,53,0.8034188034188035
female,2005,54,0.8472222222222222
female,2005,55,0.926605504587156
female,2005,56,0.815068493150685
female,2005,57,0.8478260869565217
female,2005,58,0.8051948051948052
female,2005,59,0.848
female,2005,60,0.8142857142857143
female,2005,61,0.75
female,2005,62,0.75
female,2005,63,0.7886178861788617
female,2005,64,0.7572815533980582
female,2005,65,0.7142857142857143
female,2005,66,0.7956989247311828
female,2005,67,0.7032967032967034
female,2005,68,0.75
female,2005,69,0.7532467532467533
female,2005,70,0.7659574468085106
female,2005,71,0.6578947368421053
female,2005,72,0.6233766233766234
female,2005,73,0.65
female,2005,74,0.6835443037974683
female,2005,75,0.7941176470588235
female,2005,76,0.7
female,2005,77,0.6216216216216216
female,2005,78,0.6428571428571429
female,2005,79,0.609375
female,2005,80,0.5806451612903226
male,2005,17,0.5272727272727272
male,2005,18,0.7131782945736435
male,2005,19,0.7448979591836735
male,2005,20,0.8205128205128205
male,2005,21,0.8557692307692307
male,2005,22,0.794392523364486
male,2005,23,0.8425925925925926
male,2005,24,0.912621359223301
male,2005,25,0.875968992248062
male,2005,26,0.9181818181818182
male,2005,27,0.9120879120879121
male,2005,28,0.9166666666666666
male,2005,29,0.9279279279279279
male,2005,30,0.9391304347826087
male,2005,31,0.9262295081967213
male,2005,32,0.95
male,2005,33,1
male,2005,34,0.9772727272727273
male,2005,35,0.9699248120300752
male,2005,36,0.95
male,2005,37,0.9485294117647058
male,2005,38,0.9626865671641791
male,2005,39,0.9770992366412213
male,2005,40,0.9931972789115646
male,2005,41,0.9485294117647058
male,2005,42,0.968503937007874
male,2005,43,0.96
male,2005,44,0.976
male,2005,45,0.9923076923076923
male,2005,46,0.9426229508196722
male,2005,47,0.943089430894309
male,2005,48,0.984251968503937
male,2005,49,0.9719626168224299
male,2005,50,0.9905660377358491
male,2005,51,0.9716981132075472
male,2005,52,0.9405940594059405
male,2005,53,0.9473684210526315
male,2005,54,0.9134615384615384
male,2005,55,0.9541284403669725
male,2005,56,0.9787234042553191
male,2005,57,0.9732142857142857
male,2005,58,0.9735099337748344
male,2005,59,0.9468085106382979
male,2005,60,0.9375
male,2005,61,0.9431818181818182
male,2005,62,0.9680851063829787
male,2005,63,0.9423076923076923
male,2005,64,0.9625
male,2005,65,0.975609756097561
male,2005,66,0.9452054794520548
male,2005,67,0.9418604651162791
male,2005,68,0.9726027397260274
male,2005,69,0.9523809523809523
male,2005,70,0.9459459459459459
male,2005,71,0.9516129032258065
male,2005,72,0.9016393442622951
male,2005,73,0.90625
male,2005,74,0.9142857142857143
male,2005,75,0.8703703703703703
male,2005,76,0.9090909090909091
male,2005,77,0.9272727272727272
male,2005,78,0.9166666666666666
male,2005,79,0.8387096774193549
male,2005,80,0.8787878787878788
female,2006,17,0.39072847682119205
female,2006,18,0.6598639455782312
female,2006,19,0.5508474576271186
female,2006,20,0.680327868852459
female,2006,21,0.7377049180327869
female,2006,22,0.7068965517241379
female,2006,23,0.6934306569343066
female,2006,24,0.8068181818181818
female,2006,25,0.8403361344537815
female,2006,26,0.8125
female,2006,27,0.8305084745762712
female,2006,28,0.8416666666666667
female,2006,29,0.855072463768116
female,2006,30,0.9056603773584906
female,2006,31,0.8709677419354839
female,2006,32,0.8870967741935484
female,2006,33,0.8175182481751825
female,2006,34,0.9172932330827067
female,2006,35,0.912751677852349
female,2006,36,0.9219858156028369
female,2006,37,0.9295774647887324
female,2006,38,0.8639455782312925
female,2006,39,0.8918918918918919
female,2006,40,0.8535031847133758
female,2006,41,0.9055555555555556
female,2006,42,0.912751677852349
female,2006,43,0.8503401360544217
female,2006,44,0.8705035971223022
female,2006,45,0.851063829787234
female,2006,46,0.8802816901408451
female,2006,47,0.8840579710144928
female,2006,48,0.8205128205128205
female,2006,49,0.8833333333333333
female,2006,50,0.8739495798319328
female,2006,51,0.7758620689655172
female,2006,52,0.8888888888888888
female,2006,53,0.8482142857142857
female,2006,54,0.8165137614678899
female,2006,55,0.8384615384615385
female,2006,56,0.8571428571428571
female,2006,57,0.8582089552238806
female,2006,58,0.8064516129032258
female,2006,59,0.8428571428571429
female,2006,60,0.824
female,2006,61,0.78125
female,2006,62,0.7676767676767676
female,2006,63,0.7641509433962265
female,2006,64,0.7
female,2006,65,0.7653061224489796
female,2006,66,0.6266666666666667
female,2006,67,0.7261904761904762
female,2006,68,0.686046511627907
female,2006,69,0.7333333333333333
female,2006,70,0.7160493827160493
female,2006,71,0.7142857142857143
female,2006,72,0.631578947368421
female,2006,73,0.6901408450704225
female,2006,74,0.6056338028169014
female,2006,75,0.704225352112676
female,2006,76,0.6567164179104478
female,2006,77,0.6376811594202898
female,2006,78,0.6621621621621622
female,2006,79,0.5869565217391305
female,2006,80,0.6507936507936508
male,2006,17,0.4380165289256198
male,2006,18,0.7272727272727273
male,2006,19,0.7739130434782608
male,2006,20,0.7378640776699029
male,2006,21,0.7798165137614679
male,2006,22,0.7647058823529411
male,2006,23,0.8061224489795918
male,2006,24,0.776595744680851
male,2006,25,0.8222222222222222
male,2006,26,0.8527131782945736
male,2006,27,0.9591836734693877
male,2006,28,0.8913043478260869
male,2006,29,0.9038461538461539
male,2006,30,0.9157894736842105
male,2006,31,0.9537037037037037
male,2006,32,0.9051724137931034
male,2006,33,0.9173553719008265
male,2006,34,0.9719626168224299
male,2006,35,1
male,2006,36,0.952755905511811
male,2006,37,0.9357798165137615
male,2006,38,0.9512195121951219
male,2006,39,0.9609375
male,2006,40,0.975609756097561
male,2006,41,0.9716312056737588
male,2006,42,0.9612403100775194
male,2006,43,0.9754098360655737
male,2006,44,0.9090909090909091
male,2006,45,0.959349593495935
male,2006,46,0.9649122807017544
male,2006,47,0.9565217391304348
male,2006,48,0.9292035398230089
male,2006,49,0.9541284403669725
male,2006,50,0.9603960396039604
male,2006,51,0.9693877551020408
male,2006,52,0.9468085106382979
male,2006,53,0.9655172413793104
male,2006,54,0.963302752293578
male,2006,55,0.9313725490196079
male,2006,56,0.9072164948453608
male,2006,57,0.9791666666666666
male,2006,58,0.967741935483871
male,2006,59,0.9411764705882353
male,2006,60,0.9666666666666667
male,2006,61,0.8904109589041096
male,2006,62,0.9390243902439024
male,2006,63,0.9782608695652174
male,2006,64,0.9583333333333334
male,2006,65,0.972972972972973
male,2006,66,0.9166666666666666
male,2006,67,0.9324324324324325
male,2006,68,0.935064935064935
male,2006,69,0.9565217391304348
male,2006,70,0.9464285714285714
male,2006,71,0.9117647058823529
male,2006,72,0.9193548387096774
male,2006,73,0.9137931034482759
male,2006,74,0.9166666666666666
male,2006,75,0.8591549295774648
male,2006,76,0.8461538461538461
male,2006,77,0.9322033898305084
male,2006,78,0.9038461538461539
male,2006,79,0.8571428571428571
male,2006,80,0.9117647058823529
female,2007,17,0.4326241134751773
female,2007,18,0.5588235294117647
female,2007,19,0.6933333333333334
female,2007,20,0.6942148760330579
female,2007,21,0.8205128205128205
female,2007,22,0.82
female,2007,23,0.7419354838709677
female,2007,24,0.728
female,2007,25,0.8
female,2007,26,0.8785046728971962
female,2007,27,0.8272727272727273
female,2007,28,0.8571428571428571
female,2007,29,0.8608695652173913
female,2007,30,0.8656716417910447
female,2007,31,0.8857142857142857
female,2007,32,0.9159663865546218
female,2007,33,0.8859649122807017
female,2007,34,0.8805970149253731
female,2007,35,0.8923076923076924
female,2007,36,0.9130434782608695
female,2007,37,0.927536231884058
female,2007,38,0.9064748201438849
female,2007,39,0.8431372549019608
female,2007,40,0.900709219858156
female,2007,41,0.8827586206896552
female,2007,42,0.8809523809523809
female,2007,43,0.9084507042253521
female,2007,44,0.8380281690140845
female,2007,45,0.888
female,2007,46,0.8794326241134752
female,2007,47,0.8811188811188811
female,2007,48,0.9097744360902256
female,2007,49,0.8050847457627118
female,2007,50,0.8878504672897196
female,2007,51,0.8571428571428571
female,2007,52,0.788135593220339
female,2007,53,0.8888888888888888
female,2007,54,0.8073394495412844
female,2007,55,0.8365384615384616
female,2007,56,0.8294573643410853
female,2007,57,0.81
female,2007,58,0.8034188034188035
female,2007,59,0.7952755905511811
female,2007,60,0.8382352941176471
female,2007,61,0.8070175438596491
female,2007,62,0.7815126050420168
female,2007,63,0.78
female,2007,64,0.8064516129032258
female,2007,65,0.6697247706422018
female,2007,66,0.7777777777777778
female,2007,67,0.64
female,2007,68,0.7088607594936709
female,2007,69,0.775
female,2007,70,0.7222222222222222
female,2007,71,0.7662337662337663
female,2007,72,0.6666666666666666
female,2007,73,0.6285714285714286
female,2007,74,0.6216216216216216
female,2007,75,0.696969696969697
female,2007,76,0.6865671641791045
female,2007,77,0.703125
female,2007,78,0.6610169491525424
female,2007,79,0.7014925373134329
female,2007,80,0.5454545454545454
male,2007,17,0.4782608695652174
male,2007,18,0.6696428571428571
male,2007,19,0.7123287671232876
male,2007,20,0.8252427184466019
male,2007,21,0.813953488372093
male,2007,22,0.8469387755102041
male,2007,23,0.8470588235294118
male,2007,24,0.7717391304347826
male,2007,25,0.7954545454545454
male,2007,26,0.8645833333333334
male,2007,27,0.9274193548387096
male,2007,28,0.9325842696629213
male,2007,29,0.8735632183908046
male,2007,30,0.9313725490196079
male,2007,31,0.9431818181818182
male,2007,32,0.9611650485436893
male,2007,33,0.911504424778761
male,2007,34,0.9469026548672567
male,2007,35,0.9727272727272728
male,2007,36,0.9912280701754386
male,2007,37,0.967741935483871
male,2007,38,0.9693877551020408
male,2007,39,0.9586776859504132
male,2007,40,0.9435483870967742
male,2007,41,0.9921875
male,2007,42,0.9562043795620438
male,2007,43,0.9344262295081968
male,2007,44,0.963963963963964
male,2007,45,0.9523809523809523
male,2007,46,0.9649122807017544
male,2007,47,0.9619047619047619
male,2007,48,0.9603960396039604
male,2007,49,0.9484536082474226
male,2007,50,0.9285714285714286
male,2007,51,0.9574468085106383
male,2007,52,0.9659090909090909
male,2007,53,0.9489795918367347
male,2007,54,0.9770114942528736
male,2007,55,0.9595959595959596
male,2007,56,0.9157894736842105
male,2007,57,0.9340659340659341
male,2007,58,0.9550561797752809
male,2007,59,0.9504950495049505
male,2007,60,0.9692307692307692
male,2007,61,0.9512195121951219
male,2007,62,0.8857142857142857
male,2007,63,0.9285714285714286
male,2007,64,0.9625
male,2007,65,0.945054945054945
male,2007,66,0.9571428571428572
male,2007,67,0.9117647058823529
male,2007,68,0.9305555555555556
male,2007,69,0.9333333333333333
male,2007,70,0.9692307692307692
male,2007,71,0.9818181818181818
male,2007,72,0.9375
male,2007,73,0.9272727272727272
male,2007,74,0.9285714285714286
male,2007,75,0.8709677419354839
male,2007,76,0.890625
male,2007,77,0.8235294117647058
male,2007,78,0.9454545454545454
male,2007,79,0.9347826086956522
male,2007,80,0.9130434782608695
female,2008,17,0.4125874125874126
female,2008,18,0.6106870229007634
female,2008,19,0.6810344827586207
female,2008,20,0.6821192052980133
female,2008,21,0.7247706422018348
female,2008,22,0.7545454545454545
female,2008,23,0.782608695652174
female,2008,24,0.7767857142857143
female,2008,25,0.7456140350877193
female,2008,26,0.8333333333333334
female,2008,27,0.8585858585858586
female,2008,28,0.85
female,2008,29,0.8796296296296297
female,2008,30,0.8677685950413223
female,2008,31,0.8596491228070176
female,2008,32,0.8558558558558559
female,2008,33,0.9158878504672897
female,2008,34,0.9130434782608695
female,2008,35,0.8861788617886179
female,2008,36,0.8955223880597015
female,2008,37,0.9312977099236641
female,2008,38,0.9166666666666666
female,2008,39,0.9495798319327731
female,2008,40,0.8758620689655172
female,2008,41,0.896551724137931
female,2008,42,0.9
female,2008,43,0.901840490797546
female,2008,44,0.9295774647887324
female,2008,45,0.8540145985401459
female,2008,46,0.8769230769230769
female,2008,47,0.8636363636363636
female,2008,48,0.8905109489051095
female,2008,49,0.9076923076923077
female,2008,50,0.7815126050420168
female,2008,51,0.8725490196078431
female,2008,52,0.8349514563106796
female,2008,53,0.7669902912621359
female,2008,54,0.8571428571428571
female,2008,55,0.8454545454545455
female,2008,56,0.8061224489795918
female,2008,57,0.8099173553719008
female,2008,58,0.8461538461538461
female,2008,59,0.7894736842105263
female,2008,60,0.8181818181818182
female,2008,61,0.8208955223880597
female,2008,62,0.8440366972477065
female,2008,63,0.7631578947368421
female,2008,64,0.8105263157894737
female,2008,65,0.7640449438202247
female,2008,66,0.660377358490566
female,2008,67,0.7582417582417582
female,2008,68,0.684931506849315
female,2008,69,0.7671232876712328
female,2008,70,0.6835443037974683
female,2008,71,0.7183098591549296
female,2008,72,0.7534246575342466
female,2008,73,0.647887323943662
female,2008,74,0.5774647887323944
female,2008,75,0.6716417910447762
female,2008,76,0.59375
female,2008,77,0.6290322580645161
female,2008,78,0.7586206896551724
female,2008,79,0.5789473684210527
female,2008,80,0.631578947368421
male,2008,17,0.4959349593495935
male,2008,18,0.6818181818181818
male,2008,19,0.7207207207207207
male,2008,20,0.8157894736842105
male,2008,21,0.8181818181818182
male,2008,22,0.8783783783783784
male,2008,23,0.8222222222222222
male,2008,24,0.8048780487804879
male,2008,25,0.8192771084337349
male,2008,26,0.788235294117647
male,2008,27,0.8863636363636364
male,2008,28,0.8661417322834646
male,2008,29,0.8888888888888888
male,2008,30,0.9024390243902439
male,2008,31,0.9019607843137255
male,2008,32,0.9545454545454546
male,2008,33,0.9595959595959596
male,2008,34,0.9387755102040817
male,2008,35,0.9230769230769231
male,2008,36,0.98989898989899
male,2008,37,0.9739130434782609
male,2008,38,0.9572649572649573
male,2008,39,0.9494949494949495
male,2008,40,0.9504132231404959
male,2008,41,0.9421487603305785
male,2008,42,0.975
male,2008,43,0.9612403100775194
male,2008,44,0.9666666666666667
male,2008,45,0.9805825242718447
male,2008,46,0.95
male,2008,47,0.9464285714285714
male,2008,48,0.9693877551020408
male,2008,49,0.9587628865979382
male,2008,50,0.9489795918367347
male,2008,51,0.9532710280373832
male,2008,52,0.9130434782608695
male,2008,53,0.9518072289156626
male,2008,54,0.9555555555555556
male,2008,55,0.9069767441860465
male,2008,56,0.97
male,2008,57,0.9318181818181818
male,2008,58,0.9425287356321839
male,2008,59,0.9411764705882353
male,2008,60,0.9587628865979382
male,2008,61,0.9411764705882353
male,2008,62,0.9523809523809523
male,2008,63,0.8727272727272727
male,2008,64,0.9864864864864865
male,2008,65,0.9518072289156626
male,2008,66,0.9545454545454546
male,2008,67,0.927536231884058
male,2008,68,0.9264705882352942
male,2008,69,0.9264705882352942
male,2008,70,0.9210526315789473
male,2008,71,0.9830508474576272
male,2008,72,0.9583333333333334
male,2008,73,0.9841269841269841
male,2008,74,0.9423076923076923
male,2008,75,0.8703703703703703
male,2008,76,0.8727272727272727
male,2008,77,0.8688524590163934
male,2008,78,0.8409090909090909
male,2008,79,0.8913043478260869
male,2008,80,0.9333333333333333
